1001002-57.2016.5.02.0709
1002680-32.2018.5.02.0000
1002618-89.2018.5.02.0000
1000475-80.2014.5.02.0255
1001880-64.2016.5.02.0035
1000471-90.2018.5.02.0291
0217700-06.2008.5.02.0014
1000439-35.2015.5.02.0471
0097200-48.2004.5.02.0046
0002730-78.2010.5.02.0025
0001160-68.2014.5.02.0073
1000615-14.2015.5.02.0471
0017800-25.2006.5.02.0301
1000615-14.2015.5.02.0471
0017800-25.2006.5.02.0301
0000441-05.2012.5.02.0058
1000012-06.2022.5.00.0000
1000048-48.2022.5.00.0000
1000024-20.2022.5.00.0000
1000044-11.2022.5.00.0000
0010019-90.2022.5.03.0000
0010749-33.2020.5.03.0110
0010341-10.2020.5.03.0153
0010407-87.2020.5.03.0153
0010484-81.2018.5.03.0019
1000013-93.2019.5.00.0000
1000040-71.2022.5.00.0000
0009073-22.2021.5.15.0000
0008736-33.2021.5.15.0000
0008718-12.2021.5.15.0000
0000535-26.2018.2.00.0000
1000045-93.2022.5.00.0000
0104348-85.2021.5.01.0000
0100936-19.2021.5.01.0301
0104338-85.2021.5.01.0000
1001615-51.2021.5.00.0000
0010443-42.2015.5.01.0483
0010843-02.2020.5.03.0006
1001371-25.2021.5.00.0000
0010028-57.2020.5.15.0010
0001993-85.2017.5.05.0271
0007200-65.2000.5.09.0654
0010484-55.2020.5.03.0005
0000415-51.2020.5.21.0008
0001757-50.2015.5.02.0025
0001054-10.2011.5.06.0103
0010762-24.2020.5.03.0048
0010776-08.2021.5.03.0069
0010640-89.2020.5.18.0081
0011131-34.2019.5.03.0054
0000197-45.2019.5.10.0111
0000052-51.2017.5.10.0016
0000078-69.2020.5.12.0022
0010968-44.2016.5.03.0059
0000424-05.2017.5.06.0018
1000845-52.2016.5.02.0461
0010024-43.2015.5.03.0167
0000908-25.2019.5.08.0202
0000125-20.2016.5.20.0003
0000008-80.2020.5.06.0002
0000040-96.2018.5.05.0612
0000047-56.2019.5.05.0191
0000100-14.2020.5.11.0101
0000122-40.2018.5.05.0641
0000130-40.2018.5.07.0001
0000166-09.2014.5.03.0139
0000168-43.2015.5.02.0083
0000203-12.2020.5.11.0201
0000232-58.2011.5.15.0042
0000241-64.2019.5.09.0411
0000245-39.2018.5.12.0028
0000246-24.2017.5.11.0501
0000247-92.2020.5.13.0001
0000296-28.2016.5.05.0121
0000300-36.2014.5.05.0121
0000312-64.2020.5.12.0050
0000357-04.2018.5.22.0004
0000365-24.2016.5.05.0521
0000366-38.2019.5.10.0012
0000381-48.2019.5.05.0011
0000388-89.2019.5.05.0221
0000389-25.2017.5.11.0012
0000394-42.2020.5.10.0021
0000410-08.2019.5.09.0005
0000441-55.2019.5.08.0005
0000453-78.2018.5.09.0069
0000464-02.2019.5.11.0010
0000479-56.2018.5.09.0011
0000507-63.2017.5.05.0013
0000510-06.2019.5.08.0129
0000565-30.2019.5.09.0128
0000575-55.2018.5.11.0451
0000630-25.2017.5.05.0025
0000668-06.2018.5.05.0024
0000668-39.2019.5.09.0095
0000706-49.2019.5.09.0322
0000707-77.2016.5.05.0022
0000708-34.2019.5.11.0008
0000756-65.2016.5.09.0133
0000789-55.2019.5.08.0205
0000801-77.2016.5.05.0037
0000847-66.2014.5.03.0013
0000856-30.2020.5.14.0007
0000906-58.2019.5.08.0201
0000920-25.2018.5.10.0006
0001001-20.2016.5.05.0511
0001007-37.2019.5.17.0010
0001032-13.2019.5.13.0026
0001060-39.2019.5.06.0005
0001085-62.2017.5.05.0001
0001087-90.2019.5.07.0038
0001092-70.2019.5.11.0016
0001124-12.2017.5.10.0004
0001133-73.2019.5.09.0022
0001137-23.2016.5.05.0121
0001210-56.2016.5.19.0007
0001211-20.2017.5.10.0019
0001266-14.2019.5.07.0009
0001276-10.2010.5.09.0594
0001355-11.2016.5.05.0005
0001367-53.2016.5.05.0222
0001468-30.2015.5.05.0221
0001571-57.2017.5.06.0021
0001607-54.2016.5.05.0121
0001614-18.2017.5.06.0013
0001729-84.2019.5.10.0101
0001842-09.2016.5.05.0222
0001971-97.2016.5.12.0002
0002197-28.2017.5.05.0531
0002315-68.2017.5.05.0251
0002817-66.2019.5.07.0029
0002900-44.2014.5.02.0014
0010045-19.2018.5.15.0025
0010094-88.2019.5.03.0080
0010094-57.2019.5.15.0144
0010107-26.2013.5.01.0057
0010187-47.2018.5.15.0017
0010200-98.2018.5.15.0032
0010222-48.2020.5.03.0024
0010239-49.2019.5.15.0036
0010272-98.2019.5.03.0092
0010329-85.2020.5.03.0091
0010334-29.2015.5.01.0224
0010352-23.2020.5.03.0029
0010386-40.2020.5.03.0112
0010397-80.2019.5.18.0017
0010443-97.2017.5.15.0122
0010461-72.2019.5.03.0158
0010485-27.2020.5.03.0171
0010504-20.2019.5.03.0025
0010526-34.2018.5.15.0137
0010770-77.2019.5.15.0023
0010868-19.2020.5.15.0123
0010893-30.2019.5.15.0135
0010995-32.2020.5.15.0001
0011041-46.2015.5.01.0046
0011145-46.2017.5.15.0121
0011159-57.2018.5.03.0144
0011266-09.2019.5.15.0023
0011292-25.2019.5.15.0017
0011325-31.2014.5.01.0065
0011369-46.2018.5.15.0089
0011379-72.2019.5.15.0116
0011407-66.2017.5.18.0006
0011444-03.2018.5.03.0095
0011447-55.2018.5.03.0095
0011449-23.2019.5.18.0014
0011591-83.2017.5.15.0045
0011649-58.2016.5.03.0012
0011700-63.2002.5.02.0020
0011760-07.2016.5.15.0045
0011777-25.2016.5.15.0051
0011808-73.2017.5.15.0095
0011926-94.2016.5.09.0016
0012024-03.2019.5.15.0018
0012042-92.2018.5.15.0039
0012070-33.2019.5.15.0069
0012542-54.2016.5.15.0064
0012553-09.2017.5.15.0045
0012804-82.2017.5.15.0059
0012843-79.2016.5.15.0135
0016013-55.2017.5.16.0019
0016711-60.2018.5.16.0008
0017112-75.2017.5.16.0014
0017798-03.2017.5.16.0003
0020095-96.2020.5.04.0104
0020184-27.2017.5.04.0201
0020188-33.2019.5.04.0512
0020230-40.2018.5.04.0020
0020246-02.2019.5.04.0103
0020247-56.2019.5.04.0662
0020263-50.2019.5.04.0002
0020328-21.2019.5.04.0204
0020367-94.2014.5.04.0009
0020593-61.2018.5.04.0332
0020650-76.2018.5.04.0333
0020786-18.2017.5.04.0104
0020810-91.2018.5.04.0013
0020883-51.2018.5.04.0017
0021015-11.2018.5.04.0211
0021068-37.2018.5.04.0002
0021160-94.2018.5.04.0008
0021180-75.2015.5.04.0304
0021204-98.2018.5.04.0013
0021264-43.2019.5.04.0011
0021376-95.2018.5.04.0512
0021814-12.2017.5.04.0204
0021873-19.2016.5.04.0015
0021909-66.2017.5.04.0002
0022310-81.2018.5.04.0341
0022428-57.2018.5.04.0341
0024421-53.2020.5.24.0004
0025434-92.2017.5.24.0004
0036900-90.2011.5.13.0007
0074200-32.2004.5.02.0462
0080900-07.2009.5.03.0014
0100000-53.2016.5.01.0047
0100018-24.2018.5.01.0041
0100033-33.2019.5.01.0081
0100081-59.2016.5.01.0028
0100091-97.2019.5.01.0481
0100110-06.2019.5.01.0481
0100130-69.2017.5.01.0027
0100138-62.2017.5.01.0248
0100140-43.2018.5.01.0039
0100168-87.2019.5.01.0067
0100176-54.2017.5.01.0481
0100183-75.2016.5.01.0030
0100185-94.2019.5.01.0012
0100185-45.2019.5.01.0481
0100196-39.2016.5.01.0462
0100197-64.2019.5.01.0059
0100240-58.2018.5.01.0019
0100267-55.2018.5.01.0079
0100281-60.2019.5.01.0481
0100298-76.2018.5.01.0014
0100300-63.2019.5.01.0482
0100316-61.2018.5.01.0511
0100317-09.2019.5.01.0027
0100383-42.2019.5.01.0074
0100384-43.2016.5.01.0038
0100397-84.2018.5.01.0066
0100436-63.2019.5.01.0481
0100437-37.2018.5.01.0205
0100472-54.2019.5.01.0207
0100479-29.2018.5.01.0224
0100518-74.2018.5.01.0014
0100518-93.2018.5.01.0040
0100524-71.2018.5.01.0082
0100528-96.2019.5.01.0010
0100533-41.2019.5.01.0068
0100573-42.2019.5.01.0482
0100574-17.2018.5.01.0432
0100589-45.2016.5.01.0047
0100592-47.2019.5.01.0062
0100629-77.2019.5.01.0061
0100637-83.2016.5.01.0247
0100643-57.2019.5.01.0030
0100667-93.2017.5.01.0050
0100694-07.2016.5.01.0052
0100721-65.2019.5.01.0284
0100730-15.2019.5.01.0482
0100777-46.2018.5.01.0054
0100784-81.2019.5.01.0481
0100809-23.2018.5.01.0031
0100826-18.2017.5.01.0056
0100828-56.2019.5.01.0043
0100830-08.2017.5.01.0007
0100835-18.2018.5.01.0032
0100839-95.2016.5.01.0203
0100842-50.2019.5.01.0072
0100843-24.2016.5.01.0045
0100851-83.2016.5.01.0341
0100856-05.2019.5.01.0017
0100858-33.2016.5.01.0064
0100868-64.2017.5.01.0057
0100879-38.2017.5.01.0043
0100880-71.2017.5.01.0512
0100884-93.2018.5.01.0247
0100905-69.2019.5.01.0074
0100907-91.2018.5.01.0068
0100913-86.2019.5.01.0481
0100924-78.2018.5.01.0052
0100926-18.2017.5.01.0041
0100927-75.2016.5.01.0481
0100928-67.2018.5.01.0262
0100930-13.2017.5.01.0055
0100932-80.2017.5.01.0055
0100934-36.2018.5.01.0016
0100943-19.2018.5.01.0203
0100950-35.2018.5.01.0001
0100954-74.2018.5.01.0065
0100957-59.2018.5.01.0055
0100959-63.2018.5.01.0076
0100973-17.2019.5.01.0204
0100975-44.2017.5.01.0046
0100988-45.2017.5.01.0013
0100988-62.2018.5.01.0481
0100998-07.2018.5.01.0223
0101009-98.2017.5.01.0343
0101020-33.2019.5.01.0481
0101022-31.2018.5.01.0483
0101024-02.2017.5.01.0203
0101024-64.2019.5.01.0483
0101028-45.2018.5.01.0028
0101041-79.2016.5.01.0039
0101042-73.2018.5.01.0078
0101043-20.2016.5.01.0081
0101049-54.2017.5.01.0481
0101051-53.2019.5.01.0481
0101057-61.2017.5.01.0471
0101061-84.2018.5.01.0044
0101064-78.2017.5.01.0010
0101069-91.2017.5.01.0207
0101072-17.2016.5.01.0034
0101083-65.2019.5.01.0026
0101084-09.2018.5.01.0051
0101085-19.2018.5.01.0075
0101098-94.2018.5.01.0082
0101100-53.2018.5.01.0021
0101113-96.2018.5.01.0071
0101114-83.2016.5.01.0481
0101115-68.2016.5.01.0481
0101121-98.2018.5.01.0483
0101132-96.2019.5.01.0482
0101139-59.2017.5.01.0482
0101143-33.2018.5.01.0039
0101147-71.2016.5.01.0029
0101148-88.2017.5.01.0007
0101161-83.2017.5.01.0073
0101168-88.2017.5.01.0004
0101171-05.2018.5.01.0070
0101180-20.2018.5.01.0020
0101183-48.2017.5.01.0007
0101195-61.2019.5.01.0017
0101206-68.2016.5.01.0511
0101206-19.2018.5.01.0052
0101211-80.2016.5.01.0482
0101231-40.2016.5.01.0072
0101233-15.2016.5.01.0038
0101238-18.2017.5.01.0421
0101238-65.2019.5.01.0512
0101243-51.2017.5.01.0482
0101243-75.2019.5.01.0031
0101244-33.2018.5.01.0019
0101257-78.2018.5.01.0036
0101264-90.2018.5.01.0482
0101286-43.2016.5.01.0281
0101288-41.2018.5.01.0055
0101294-45.2018.5.01.0056
0101295-49.2019.5.01.0491
0101316-98.2017.5.01.0069
0101323-65.2018.5.01.0066
0101326-92.2018.5.01.0042
0101343-51.2017.5.01.0079
0101374-24.2018.5.01.0051
0101377-43.2018.5.01.0062
0101379-64.2016.5.01.0003
0101395-72.2017.5.01.0006
0101401-61.2017.5.01.0012
0101409-52.2018.5.01.0481
0101428-41.2016.5.01.0283
0101435-14.2016.5.01.0451
0101435-34.2017.5.01.0045
0101436-89.2017.5.01.0248
0101438-84.2017.5.01.0078
0101446-58.2016.5.01.0058
0101463-03.2016.5.01.0056
0101465-57.2017.5.01.0049
0101483-91.2017.5.01.0077
0101491-78.2017.5.01.0009
0101501-19.2016.5.01.0281
0101513-33.2016.5.01.0281
0101551-62.2016.5.01.0243
0101557-33.2017.5.01.0082
0101561-23.2017.5.01.0227
0101568-30.2017.5.01.0028
0101581-80.2016.5.01.0281
0101599-19.2017.5.01.0006
0101606-59.2017.5.01.0281
0101607-36.2018.5.01.0531
0101637-45.2016.5.01.0045
0101648-25.2017.5.01.0341
0101672-43.2017.5.01.0021
0101681-04.2017.5.01.0571
0101684-70.2016.5.01.0222
0101687-44.2017.5.01.0075
0101690-24.2017.5.01.0002
0101703-90.2017.5.01.0012
0101703-35.2017.5.01.0483
0101712-94.2017.5.01.0483
0101723-32.2017.5.01.0481
0101729-39.2016.5.01.0266
0101745-39.2017.5.01.0207
0101763-14.2017.5.01.0481
0101767-55.2017.5.01.0027
0101775-09.2016.5.01.0046
0101790-57.2018.5.01.0482
0101791-77.2017.5.01.0223
0101802-11.2017.5.01.0481
0101814-41.2017.5.01.0411
0101816-27.2017.5.01.0050
0101820-07.2017.5.01.0069
0101830-18.2016.5.01.0059
0101830-94.2016.5.01.0066
0101833-28.2017.5.01.0482
0101848-97.2017.5.01.0481
0101861-97.2016.5.01.0007
0101866-23.2017.5.01.0060
0101873-02.2017.5.01.0032
0101899-11.2017.5.01.0481
0101907-97.2017.5.01.0283
0101933-65.2018.5.01.0411
0101939-90.2017.5.01.0481
0101954-45.2017.5.01.0033
0101969-32.2017.5.01.0027
0102006-52.2017.5.01.0482
0102008-23.2017.5.01.0223
0102014-79.2017.5.01.0045
0102023-47.2017.5.01.0043
0102024-58.2017.5.01.0002
0102043-16.2016.5.01.0482
0102047-74.2016.5.01.0281
0102148-08.2017.5.01.0207
0102175-72.2017.5.01.0471
0102200-94.1998.5.02.0351
0102203-91.2017.5.01.0551
0102285-90.2016.5.01.0282
0102400-41.2006.5.05.0027
0102436-04.2017.5.01.0482
0102467-27.2017.5.01.0481
0102531-58.2017.5.01.0571
0102534-56.2017.5.01.0201
0102549-52.2017.5.01.0483
0102617-08.2017.5.01.0481
0102646-86.2016.5.01.0483
0102800-34.2000.5.02.0032
0104700-33.1997.5.02.0040
0104900-24.1984.5.05.0004
0107900-66.2006.5.05.0002
0110400-19.2004.5.06.0012
0113700-77.2009.5.01.0068
0119800-27.2004.5.01.0067
0126700-45.2005.5.02.0008
0127800-17.2007.5.01.0065
0130466-88.2015.5.13.0028
0130500-24.2010.5.17.0191
0131600-40.1998.5.04.0015
0137400-64.2007.5.02.0411
0151200-39.2009.5.01.0017
0152000-34.2009.5.01.0028
0153800-41.2008.5.07.0004
0155600-93.2000.5.03.0005
0161400-25.2007.5.04.0201
0168700-89.2001.5.02.0464
0181200-60.2009.5.01.0263
0181500-06.2008.5.02.0012
0187200-55.2007.5.04.0201
0210500-88.2000.5.19.0002
0222700-87.2008.5.02.0013
0226500-97.2007.5.02.0033
0232100-15.2008.5.09.0892
0260400-23.2005.5.02.0007
0281200-67.2005.5.01.0341
0320600-29.1999.5.02.0064
0772600-10.2008.5.09.0652
0816286-36.2009.5.12.0037
1000004-45.2019.5.02.0431
1000019-24.2020.5.02.0481
1000040-25.2018.5.02.0463
1000049-51.2020.5.02.0031
1000051-81.2017.5.02.0045
1000051-82.2019.5.02.0022
1000052-91.2018.5.02.0090
1000078-41.2019.5.02.0321
1000079-58.2020.5.02.0202
1000087-18.2019.5.02.0316
1000105-29.2019.5.02.0481
1000106-14.2019.5.02.0481
1000125-18.2019.5.02.0320
1000127-78.2020.5.02.0311
1000128-02.2021.5.02.0320
1000135-91.2020.5.02.0008
1000144-90.2020.5.02.0319
1000164-90.2016.5.02.0038
1000172-30.2018.5.02.0254
1000190-90.2017.5.02.0511
1000192-19.2018.5.02.0481
1000204-63.2020.5.02.0028
1000226-47.2017.5.02.0022
1000237-08.2018.5.02.0292
1000257-74.2020.5.02.0018
1000259-92.2017.5.02.0036
1000261-47.2020.5.02.0492
1000268-82.2018.5.02.0371
1000277-78.2019.5.02.0607
1000279-33.2019.5.02.0321
1000300-73.2018.5.02.0311
1000315-53.2019.5.02.0005
1000316-89.2016.5.02.0604
1000316-21.2018.5.02.0313
1000316-38.2020.5.02.0608
1000321-17.2016.5.02.0021
1000334-28.2019.5.02.0080
1000342-36.2019.5.02.0005
1000346-65.2019.5.02.0719
1000347-87.2019.5.02.0254
1000351-29.2020.5.02.0048
1000352-32.2018.5.02.0291
1000386-26.2020.5.02.0068
1000389-98.2020.5.02.0029
1000402-37.2019.5.02.0319
1000413-63.2018.5.02.0202
1000415-35.2019.5.02.0481
1000425-46.2015.5.02.0311
1000437-62.2019.5.02.0362
1000448-60.2020.5.02.0361
1000449-20.2019.5.02.0607
1000470-70.2016.5.02.0002
1000478-23.2020.5.02.0482
1000484-35.2020.5.02.0060
1000485-43.2018.5.02.0075
1000487-83.2020.5.02.0029
1000490-60.2018.5.02.0012
1000494-96.2016.5.02.0035
1000501-67.2019.5.02.0008
1000507-67.2018.5.02.0442
1000518-84.2018.5.02.0058
1000554-13.2018.5.02.0322
1000578-34.2019.5.02.0022
1000578-95.2020.5.02.0055
1000581-54.2018.5.02.0044
1000628-94.2019.5.02.0043
1000634-91.2020.5.02.0714
1000637-67.2019.5.02.0492
1000639-86.2016.5.02.0251
1000659-66.2020.5.02.0371
1000662-34.2018.5.02.0066
1000667-27.2019.5.02.0614
1000667-70.2020.5.02.0362
1000670-76.2020.5.02.0054
1000700-71.2020.5.02.0714
1000711-15.2020.5.02.0322
1000719-56.2020.5.02.0042
1000720-63.2016.5.02.0468
1000735-92.2019.5.02.0608
1000747-94.2019.5.02.0030
1000753-73.2019.5.02.0492
1000764-93.2020.5.02.0322
1000769-39.2017.5.02.0252
1000783-43.2017.5.02.0019
1000823-62.2020.5.02.0005
1000825-22.2020.5.02.0073
1000841-18.2019.5.02.0717
1000882-40.2019.5.02.0052
1000920-30.2019.5.02.0318
1000922-91.2019.5.02.0320
1000924-55.2019.5.02.0710
1000926-69.2018.5.02.0254
1000931-12.2017.5.02.0712
1000932-81.2018.5.02.0317
1000937-43.2019.5.02.0067
1000943-85.2019.5.02.0023
1000953-38.2019.5.02.0312
1000954-41.2019.5.02.0015
1000968-86.2019.5.02.0318
1000974-76.2019.5.02.0065
1000998-77.2019.5.02.0462
1001005-36.2019.5.02.0085
1001016-08.2018.5.02.0471
1001035-49.2019.5.02.0351
1001037-10.2020.5.02.0084
1001058-21.2015.5.02.0323
1001066-61.2017.5.02.0053
1001066-84.2020.5.02.0076
1001067-21.2018.5.02.0341
1001068-81.2018.5.02.0316
1001075-67.2018.5.02.0318
1001083-34.2017.5.02.0462
1001088-47.2019.5.02.0313
1001103-22.2017.5.02.0075
1001128-05.2019.5.02.0321
1001137-83.2017.5.02.0014
1001142-54.2017.5.02.0613
1001151-25.2019.5.02.0070
1001158-95.2018.5.02.0314
1001160-38.2017.5.02.0011
1001162-83.2019.5.02.0319
1001170-28.2015.5.02.0472
1001180-42.2019.5.02.0081
1001186-26.2019.5.02.0606
1001187-66.2019.5.02.0038
1001196-48.2016.5.02.0033
1001212-13.2016.5.02.0482
1001218-65.2018.5.02.0315
1001230-95.2019.5.02.0072
1001233-96.2017.5.02.0435
1001243-29.2019.5.02.0320
1001255-24.2017.5.02.0252
1001255-98.2019.5.02.0431
1001258-59.2018.5.02.0311
1001265-26.2016.5.02.0051
1001280-84.2018.5.02.0322
1001281-50.2019.5.02.0511
1001295-62.2016.5.02.0471
1001323-53.2018.5.02.0473
1001338-90.2018.5.02.0321
1001346-14.2016.5.02.0038
1001349-77.2018.5.02.0044
1001351-07.2018.5.02.0316
1001354-25.2019.5.02.0316
1001362-45.2018.5.02.0022
1001366-19.2015.5.02.0271
1001384-86.2018.5.02.0351
1001394-53.2018.5.02.0312
1001395-60.2017.5.02.0025
1001396-72.2018.5.02.0716
1001410-52.2017.5.02.0373
1001414-06.2019.5.02.0087
1001418-94.2016.5.02.0007
1001420-49.2017.5.02.0712
1001423-92.2019.5.02.0078
1001434-37.2016.5.02.0043
1001440-36.2019.5.02.0432
1001443-21.2018.5.02.0013
1001452-41.2018.5.02.0511
1001458-77.2019.5.02.0005
1001459-30.2016.5.02.0082
1001462-67.2017.5.02.0011
1001479-81.2019.5.02.0707
1001481-82.2018.5.02.0320
1001493-20.2018.5.02.0313
1001493-11.2018.5.02.0316
1001509-47.2018.5.02.0321
1001511-95.2017.5.02.0468
1001520-46.2017.5.02.0019
1001525-38.2018.5.02.0050
1001539-15.2018.5.02.0311
1001541-86.2019.5.02.0072
1001549-55.2015.5.02.0605
1001551-38.2017.5.02.0481
1001551-20.2018.5.02.0605
1001560-66.2018.5.02.0383
1001578-83.2019.5.02.0373
1001584-61.2019.5.02.0221
1001615-18.2016.5.02.0082
1001626-77.2017.5.02.0481
1001650-11.2014.5.02.0611
1001673-10.2019.5.02.0084
1001679-89.2016.5.02.0482
1001692-69.2019.5.02.0713
1001703-46.2016.5.02.0053
1001706-23.2018.5.02.0605
1001712-70.2016.5.02.0000
1001719-21.2016.5.02.0046
1001721-42.2016.5.02.0708
1001742-66.2019.5.02.0076
1001745-09.2016.5.02.0017
1001820-95.2019.5.02.0614
1001825-19.2016.5.02.0713
1001840-31.2015.5.02.0613
1001850-83.2017.5.02.0038
1001868-37.2017.5.02.0707
1001984-65.2017.5.02.0053
1002007-12.2017.5.02.0473
1002118-30.2016.5.02.0473
1002144-18.2017.5.02.0465
1002182-27.2019.5.02.0605
1002187-98.2016.5.02.0461
1002270-53.2019.5.02.0221
1002372-87.2017.5.02.0466
1002667-55.2016.5.02.0371
1003069-51.2017.5.02.0000
1258100-83.2008.5.09.0003
1546400-79.2009.5.09.0010
1966500-45.2008.5.09.0003
2174700-45.2008.5.09.0007
2652300-03.1996.5.09.0006
3242400-09.2008.5.09.0011
3330500-30.2009.5.09.0002
3405000-89.2008.5.09.0006
0010422-98.2015.5.03.0131
0000125-88.2013.5.04.0029
0000410-98.2017.5.23.0001
0000691-79.2018.5.06.0005
0000852-55.2017.5.06.0351
0000907-68.2012.5.05.0493
0001300-02.2017.5.17.0002
0001314-17.2010.5.12.0019
0001634-83.2016.5.07.0023
0002197-79.2019.5.10.0802
0010953-57.2018.5.03.0107
0011821-34.2017.5.03.0054
0101896-97.2017.5.01.0047
0120800-24.2010.5.17.0191
0261400-38.2004.5.12.0032
1000787-31.2016.5.02.0467
0000037-70.2010.5.04.0024
0000038-43.2016.5.03.0066
0000136-22.2016.5.10.0102
0000235-02.2012.5.04.0004
0000311-66.2019.5.12.0001
0000322-02.2017.5.10.0008
0000405-73.2018.5.21.0041
0000620-24.2011.5.09.0657
0000903-98.2017.5.06.0211
0000910-39.2011.5.12.0048
0000979-59.2012.5.01.0075
0001012-98.2011.5.03.0149
0001166-51.2014.5.21.0007
0001264-53.2014.5.17.0005
0001319-07.2013.5.03.0109
0001411-69.2012.5.09.0006
0001690-82.2011.5.12.0046
0001896-55.2012.5.12.0016
0001926-54.2014.5.03.0054
0010177-60.2017.5.15.0074
0010324-34.2015.5.09.0459
0010372-62.2014.5.01.0002
0010532-73.2015.5.03.0139
0010605-08.2016.5.03.0043
0010700-84.2013.5.01.0015
0011059-17.2015.5.15.0066
0011117-78.2015.5.01.0011
0020620-08.2016.5.04.0011
0020631-35.2014.5.04.0002
0155100-49.2004.5.02.0026
1000199-77.2019.5.02.0383
1001938-40.2016.5.02.0044
0000013-23.2011.5.01.0046
0000046-76.2014.5.04.0352
0000294-15.2010.5.24.0000
0001609-56.2016.5.13.0006
0007091-16.2014.5.01.0482
0010507-85.2014.5.03.0142
0016400-08.2008.5.13.0007
0587100-07.2009.5.09.0660
1000254-83.2018.5.02.0085
1001569-62.2021.5.00.0000
1001483-91.2021.5.00.0000
1001390-31.2021.5.00.0000
0001112-03.2019.5.22.0001
0010487-52.2014.5.01.0077
0167300-36.2009.5.03.0107
0001419-89.2018.5.12.0026
0011104-18.2016.5.03.0099
0000004-58.2018.5.11.0007
0011364-10.2016.5.15.0084
0126440-14.2005.5.03.0016
0000032-82.2011.5.10.0012
0000084-40.2020.5.14.0404
0000098-91.2020.5.11.0053
0000106-68.2017.5.09.0008
0000170-03.2017.5.05.0651
0000193-62.2020.5.11.0008
0000201-66.2015.5.02.0072
0000205-09.2018.5.09.0459
0000224-39.2016.5.22.0001
0000275-43.2018.5.11.0015
0000286-60.2019.5.14.0401
0000353-85.2020.5.14.0402
0000383-58.2018.5.23.0041
0000390-43.2012.5.15.0151
0000392-19.2019.5.14.0402
0000402-50.2018.5.09.0010
0000414-89.2019.5.13.0019
0000466-22.2016.5.10.0004
0000497-52.2015.5.22.0001
0000515-77.2020.5.14.0403
0000538-51.2011.5.05.0027
0000566-68.2019.5.14.0421
0000580-72.2020.5.14.0403
0000704-92.2019.5.14.0402
0000755-53.2016.5.10.0812
0001008-05.2019.5.22.0003
0001018-16.2019.5.09.0325
0001029-57.2018.5.09.0009
0001122-02.2012.5.01.0058
0001201-02.2019.5.11.0011
0001212-90.2011.5.02.0066
0001223-85.2013.5.15.0067
0001331-10.2019.5.22.0003
0001561-66.2017.5.05.0271
0001660-27.2014.5.03.0035
0001751-42.2017.5.17.0191
0002266-14.2015.5.02.0014
0010239-48.2016.5.03.0146
0010499-25.2019.5.15.0102
0010861-70.2020.5.15.0044
0011191-91.2016.5.15.0049
0011229-76.2015.5.18.0010
0011433-94.2017.5.15.0023
0011559-73.2016.5.09.0015
0011581-63.2016.5.15.0113
0011849-70.2016.5.15.0064
0012129-16.2016.5.15.0040
0012263-97.2017.5.15.0043
0012417-80.2016.5.15.0066
0012669-16.2017.5.15.0077
0020029-84.2016.5.04.0451
0020299-56.2019.5.04.0305
0020475-72.2014.5.04.0511
0020763-38.2018.5.04.0201
0100167-56.2019.5.01.0050
0100188-45.2018.5.01.0057
0100192-81.2019.5.01.0046
0100249-10.2019.5.01.0011
0100538-50.2016.5.01.0462
0101492-03.2016.5.01.0202
0101533-88.2017.5.01.0022
